film_name|gender|film_avg_rate|review_rate|review_title|review_text
Las leyes de la frontera |Thriller, Drama, Años 70, Robos & Atracos, Adolescencia, Cine quinqui|6,8|7|Una peli kinki de cartón-piedra|"Vamos a ver, como película está bien, es divertida, las persecuciones están muy logradas y se hace resultona, pero quien busque aquí autenticidad, o que lo que aquí se muestra se parezca lo más mínimo a cómo era el submundo de la delincuencia catalana de finales de los 70, pues va muy equivocado.Sí es cierto que los kinkis eran los hijos de los emigrantes de los años 50-60, que vivían en lugares deprimidos y que muchos de aquellos chavales decidieron, ante la falta de perspectivas y de trabajo, incurrir en la delincuencia, algo que agravaría la inminente llegada de la heroína.Pero ya está. La pandilla de delincuentes que aparece en esta película son totalmente de mentirijillas, no dan el pego de ninguna manera, ni en ética ni estética, sus comportamientos y actitudes se explican con brocha gorda y como otro comentarista ha dicho por ahí, con sus atuendos y peinados parecen más actores porno de los años setenta que delincuentes del extrarradio catalán. A destacar, por cierto, la surrealista fiesta en la playa y especialmente el jipi obeso que va en pelotas y que se deja ver de vez en cuando.Todo esto es normal: ni el director, Daniel Monzón, ni el escritor de la novela, Javier Cercas, conocen el mundo kinki más allá de las películas que puedan haber visto. Son hijos de familia bien que siempre han vivido entre algodones y que les ha venido todo rodado. Así que difícilmente van a poder retratar bien algo que desconocen por completo. Y que encima se marquen ese discursito social de ""la ley no es igual para todos"" pues toca las narices, para qué vamos a engañarnos, ya que ellos forman parte de ese establishment.Otra cosa que me ha molestado es la catalanofobia que transpira la película y que intuyo que ha recogido directamente de la novela de Cercas. Digamos que todos los que hablan en catalán son ""los ricos"", los que viven bien, yo, como catalán, puedo asegurar que siempre hay, ha habido y habrá catalanes más pobres que las ratas, clase obrera pura y dura que convivían con los emigrados. Los kinkis, por otro lado, aquí solo pegan el palo a los adinerados, pero en la vida real lo hacían a quien podían, se robaban incluso entre ellos mismos, así que no me jodan.Y una escena, sobre todo, en la que el protagonista les dice a sus padres que a él en el cole no le aceptan porque son de fuera y les llaman ""charnegos"". Pues bien, eso es completamente falso y nunca se ha producido en la realidad. La gente de pasta, como el protagonista, iban a institutos y colegios en los que el espíritu patrio y español cubría todas y cada una de las rutinas y de las asignaturas, y donde estaba bien visto hablar en castellano. Por otro lado, los catalanes ""de bien"", es decir, con dinero, eran mayormente afectos al régimen cuyas familias habían apoyado el alzamiento, de modo que nunca perdían la oportunidad  de contar entre los suyos a los funcionarios y a los hijos de los funcionarios (como el protagonista). Así que no, no cuela, esta escena es vomitiva, mentirosa y yo diría que incluso potencialmente delictiva.Aparte de eso, que he creído conveniente destacar, todo bien. Divierte y no tienes la sensación de haber tirado el dinero de la entrada."
Las leyes de la frontera |Thriller, Drama, Años 70, Robos & Atracos, Adolescencia, Cine quinqui|6,8|5|Daniel Monzón y la nostalgia “quinqui”|La vuelta al pasado está muy de moda, pero creo que hasta ahora no se había vuelto la vista a las famosas películas de pandilleros españoles de finales de los 70 y principios de los 80.Daniel Monzón nos lleva a la Cataluña de esa época, donde un muchacho tímido y algo fracasado es tentado por Tere (toda una “femme fatale” de este mundillo) a entrar en una banda de delincuentes que cada vez hacen golpes más peligrosos. Todo va en la línea estética de “Perros callejeros” y similares.La película, debo decir, es un absoluto logro en ambientación, cuidando hasta el máximo su puesta en escena.Sus primerizos actores lo hacen bastante bien y su día a día está bien contado con una buena realización.Sin embargo, para lo que suele hacer este director, me parece que esta película se le ha quedado algo por debajo de su nivel.Es relativamente entretenida y está bien hecha, pero gasta demasiado tiempo en mostrarnos la vida cotidiana de la época (el costumbrismo de casas, bares y locales de ocio), en lugar de preocuparse en estructurar una historia con un buen desarrollo argumental. Preferiría que se hubiera centrado más en los “palos” y en la persecución policial (que hay, pero no tanto), en vez de tener tantos parones para enfocar el romance de los personajes principales y enseñarnos lo bien que se lo pasan todos por las noches en sus fiestas.Personalmente, nunca me ha interesado demasiado ese subgénero español (ni siquiera he visto las más míticas), y quizás por eso no me ha entusiasmado demasiado. Quizás sea mucho más recomendable para los aficionados a esas películas, o para los que vivieron realmente la época, que para los que no.Es buena, pero no notable, y demasiado larga, quizás.
Las leyes de la frontera |Thriller, Drama, Años 70, Robos & Atracos, Adolescencia, Cine quinqui|6,8|4|No pasa nada por no verla…|Una película  completamente plana, que en ningún momento te llega a enganchar. A esta historia se le podía haber sacado mucho mas jugo, pero entre el guion que es mediocre y las sobre actuaciones de la mayoría de los actores es difícil conectar con la película de alguna forma…Me resulta extraño que Daniel Monzón, un director que es capaz de dirigir una película como “Celda 211” o “ El niño” se vea envuelto en semejante aburrimiento.Lo dicho, no te pierdes nada por no verla, de hecho casi que mejor.
Las leyes de la frontera |Thriller, Drama, Años 70, Robos & Atracos, Adolescencia, Cine quinqui|6,8|2|Qué aburrimiento de película, llena de pelucas baratas para los actores|Comencé a ver esta película con ganas en netflix pero al final, me salió rana y aburrida a más no poder. Menos mal que no tuve que pagar un extra por verla.Retomar el cine quinqui en el año 2021 queda mal y muy artificial........la historia de un chaval que se une a unos delincuentes que llevan pelucas y toman drogas de diseño como si de la época del bakalao se tratara, dista mucho de aquellas de Eloy de la Iglesia donde se reflejaba con mucha realidad, el problema de la heroína y sus consecuencias en los años 80.La historia, aunque bien planteada, deja lagunas de realidad y de ser todo muy pretencioso y forzado, sobre todo el final de la película.No fui al cine a verla por poco, pero me alegro de no haberlo hecho porque hubiera perdido dinero.El cine español, no debería seguir esta línea de pretender sacar beneficio de tipos de películas que no deberían ser remakes por nada del mundo porque al final solamente se consigue quitarlas eso tan especial que tienen tras el paso de los años.
Las leyes de la frontera |Thriller, Drama, Años 70, Robos & Atracos, Adolescencia, Cine quinqui|6,8|9|Buena película|"Una película la conforman Guión, Video y Audio. El éxito de la obra cinematográfica depende del nivel conseguido por estos tres elementos. El más importante es el Guión, porque conlleva el argumento, su modernidad, universa- lidad , comercialización, etc. SI uno de estos pilares falla, la cinta se salva. Si fracasan dos, malo. Si los tres son infumables, una pena.En este caso de ""Las leyes de la frontera"" , el argumento no es interesante, incluso infantil e ingenuo. Pero no importa porque el Video y el Audio son magníficos. Maravillosa la interpretación de los tres principales personajes, el dinamismo de la cinta y la formidable banda musical.Finalmente, es bien conocida una preciosa canción de amor ""Si tú me dices ven, lo dejo todo"". En el fondo, lo que subyace en esta obra cinematográfica es eso: Quien tome la decisión de seguir a su apasionado amor, segura-mente alcanzará el cielo; y en algún caso, el infierno. Pero era necesario intentarlo, ¡para vivir!Por lo arriba expuesto, uno no se cansará de ver una y otra vez esta película, tal es mi caso."
Las leyes de la frontera |Thriller, Drama, Años 70, Robos & Atracos, Adolescencia, Cine quinqui|6,8|5|SOLVENTE, BIEN AMBIENTADA Y DEMASIADO LARGA|Un homenaje al cine quinqui hecho hoy en día. Una idea curiosa cuando menos. Basada en una novela que no conozco, así que lo que valoro viene simplemente del film en sí.Y vaya -- tiene cosas estupendas -- una ambientación milimétrica, una buena elección musical (si la historia ocurriera ahora, los protagonistas estarían escuchando reggaetón - da que pensar) y un acabado sólido, con algunos acores que parecen de la época y unas diálogos macarrillas a menudo acertados. Pero claro - también hay algunas pegas: un desarrollo algo evidente al que no ayuda un metraje de duración algo extremada y unas dosis de sexo lógicas pero obviables. También se incurre en algunos tropos propios de historias como la que se cuenta en el largometraje, lo cual lo vuelve un tanto previsible.Pero vaya. Se deja ver, oigan.
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|4|Un (largo) viaje al infierno|"Tres extraños...¿demonios? surgen de la nada, se focalizan en una persona y la ejecutan. La magnitud del suceso cobra relevancia en los medios de comunicación, tanto la TV como las redes sociales. Se elaboran varias hipótesis, pero la explicación principal del accionar de los bichos (y troncal desde el argumento) es religiosa. Alrededor del suceso surge una extraña organización, La Nueva Verdad, que dice ""saber cosas"" y un grupo reaccionario denominado ""La Lanza"", dedicado al activismo clandestino.Rumbo al infierno es una serie que plantea muy bien el modo en que actúan los afectados (tanto las víctimas como los personajes periféricos) a partir de esa extraña condena sobrenatural. El guión prioriza el desarrollo ético/emocional de los afectados. Las peripecias argumentales de las agrupaciones (La Nueva Verdad y la Lanza) mantienen el misterio que sostiene a la propuesta. El tono de la serie es denso, sombrío, quizás volviéndose más palomitero cuando actúan los demonios.Sin embargo, mientras que el enfoque de las perspectivas subjetivas funciona bastante bien, no se puede decir lo mismo de la puesta en contexto que nos propone el universo allí planteado. Resulta harto difícil de colar que semejante evento (repetido y no solo localizado en Korea) apenas acapare a los medios y a un montón de fanáticos religiosos alrededor de una secta. Cabe esperarse que luego de la segunda aparición todo el maldito ejército pretenda involucrarse, junto al gobierno y los servicios de inteligencia de todo el mundo. Nada de esto parece tener relevancia y no es un asunto menor: estamos ante un problema de relevancia global, una AMENAZA, con mayúsculas, que solo parece importarle a ciertos grupos particulares.Es una serie que plantea un antes y un después en nuestra forma de enfrentar las cosas, pero sin contextualizar el problema como debería. Releva la historia a vivencias, o individuales o de grupos específicos, esquivando el bulto enorme que ella misma construye."
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|6|Equipo de lujo, pero quizá lo mejor esté por llegar.|"El viaje a través de la serie no es fácil. Tiene su atractivo tras ver a su primer ajusticiado. Pero después.... Después es repetitivo. Avisos de muerte a pecadores que crean mas y mas adeptos, y luego los avisos son mas difíciles de entender. ¿De verdad el aviso divino es solo a pecadores y lo merecen?.Luego da un salto que me desconectó de la serie. Los fanáticos, o ""Punta de flecha"" parece un piquete informativo en una huelga, pero con mucho delincuente y violencia. Siguen los avisos de muerte pero los protagonistas son otros, y la verdad, no son tan interesantes como los primeros.Cuesta volver a entrar en la historia o empatizar con ellos. Queremos saber mas sobre la historia del policia y todo lo anterior y estamos en una nueva trama con ese actor que hace de periodista pasota y duro, y que no sabemos a que viene tanta sobrada, como si pensara que todo es una farsa, pero en cuanto le toca de cerca sabe que es verdad.La premisa del señor de ""Train to Busan"" tiene todo el respeto como para seguir pegado a la pantalla. Pero también habrá espectadores que no conozcan su obra anterior y quieran un resultado mas inmediato. Por lo que quizá unos ""Chiwakas negros"" que aparezcan a apalear a un ""pecador"" de vez en cuando como el gancho de efectos especiales... Pues la verdad, esos montruos por ordenador se antojan un poco pobres.Resumiendo, yo no la he desechado, le tengo respeto a su equipo de producción y realización y guionistas, pero me esperaba mucho mas.Puede resultar repetitiva, pero también que se están dejando lo mejor para el final, como suele pasar con la mayoría de todo el cine Coreano que veo. Un saludo."
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|8|ALUCINANTE|Desde que supe un poco del argumento de ‘’Rumbo al infierno’’ y descubrí que iba a ser dirigida por Yeon Sang-ho (el creador de la maravillosa ‘’Tren a Busan’’ y la fallida ‘’Peninsula’’), esperaba su estreno con unas expectativas altísimas. Después del visionado de los 6 capítulos disponibles, debo decir que las ha cumplido con creces. Incluso he encontrado en ella mucho más de lo que esperaba.El guion creado por Kyu- Seok Choi y Yeon Sang-ho es totalmente original e insólito. Por más que busques, no encontraras nada similar. Tiene mucho mérito seguir produciendo series así en un género tan explotado como el sobrenatural y es que su gran virtud es no quedarse solo en ese género y hablar de lo que somos como sociedad, haciendo además un análisis muy acertado de la condición humana.Sobre la historia, nos sitúa en una situación caótica surgida por un suceso sobrenatural inexplicable que tendrá graves repercusiones dentro de la sociedad coreana. Sin previo aviso, algunos ciudadanos de Corea del Sur y de otros lugares del mundo empiezan a recibir una profecía que les dice la hora exacta de su entrada al infierno y los días que les quedan de vida. Un rostro aterrador aparece en el lugar menos pensado y les anuncia su hora final. Cuando llega el momento, aparecen unos seres monstruosos aparentemente indestructibles que perseguirán al condenado sin tregua para darle una paliza mortal y después calcinarlo. Frente a una situación así, la desesperación humana y la búsqueda de respuestas ante el sinsentido de la ocurrido hacen que surjan dos grupos a los que la mayoría de la sociedad seguirá a ciegas. Uno de ellos es la secta religiosa llamada ‘’La nueva verdad’’ que da una explicación religiosa al suceso. Para ellos, el rostro aterrador que anuncia la profecía es el de un ángel y los seres monstruosos que ejecutan la sentencia son emisarios de dios que busca mostrar estas severas demostraciones para mandar un mensaje a la humanidad que les dice que deben seguir una serie de normas morales para evitar el castigo divino. El otro grupo, se llama ‘’La punta de la flecha’’ y son mucho más violentos que los anteriores ya que toman determinadas acciones contra los que ellos consideran como pecadores. Usando a menores de edad, empiezan a ejecutar castigos físicos, agresiones e incluso asesinatos.Yeon Sang-Ho crea una historia donde el componente sobrenatural es solo un pretexto para desarrollar una trama que muestra lo peor en lo que podemos convertirnos o tal vez lo que siempre hemos sido y nos empeñamos en ocultar a los demás. Ya nos avisó Hobbes cuando nos dijo que el hombre es un lobo para el hombre. Y es que dentro de una situación tan terrorífica y brutal como la que se nos muestra, los seres humanos resultan aún más monstruosos que los propios monstruos que aparecen en la pantalla y suponen una amenaza peor que ellos. Sang-Ho nos dice que el cielo y el infierno son solo invenciones humanas que moldeamos a nuestro antojo según nuestros propios intereses. Tenemos el cielo en la palma de las manos, pero nos empeñamos en cerrar los puños y mirar hacia otro lado. Insistimos en vivir atormentados por castigos divinos y normas éticas y morales que consiguen que convirtamos esta tierra en un verdadero infierno para nosotros y para los que nos rodean. Desperdiciamos nuestra única oportunidad de vivir en paz y en armonía buscando constantemente chivos expiatorios en los que volcar nuestra rabia y frustración. Perseguimos a un enemigo público para olvidar el mal que habita en nuestro interior y elegimos abandonar la compasión, la empatía y la humanidad que debían caracterizarnos.  El componente nihilista y pesimista está presente en todos los capítulos. La esperanza o la posibilidad de encontrar unión en los seres humanos que les haga superar las complicaciones y adversidades que se les presentan se esfuman rápidamente.Todos los personajes son realmente interesantes y todos enriquecen la trama. Desde el inspector de policía descreído que investiga al grupo religioso emergente, el joven líder de la secta que decide vivir en la pobreza y parece seguir su doctrina fielmente, la abogada que demuestra tener mucha más humanidad de la que creemos en un principio, el youtuber incendiario que ejecuta sentencias desde la pantalla de su ordenador, hasta la pareja que acaba de tener un bebe y recibe de pronto la peor noticia posible. Todos los personajes evolucionan y es que es imposible no evolucionar en una historia que da constantes giros de 360 grados.Los seis capítulos disponibles no se hacen pesados en ningún momento y el visionado resulta realmente adictivo. Pulsaras el siguiente capítulo sin siquiera darte cuenta de ello. Además, el desenlace es sencillamente precioso, sorprendente y conmovedor. Porque a pesar de lo pesimista de la historia, Yeon Sang-Ho también nos ofrece un poco de esperanza cuando menos lo esperamos.Estoy segura de que ‘’Rumbo al infierno’’ va a llegar muy lejos. Con ella, he vuelto a recuperar la esperanza en las producciones de Yeon Sang-Ho que perdí con la desastrosa ‘’Peninsula’’. Y es que Corea del Sur tiene mucho que ofrecernos. La serie va a alcanzar la grandeza de ‘’El juego del calamar’’. Esperad y veréis. Se va a hablar mucho de ella en los próximos meses. Tiene todos los ingredientes para convertirse en el nuevo éxito de netflix.Sigo en Spoilers por falta de espacio
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|7|Fanatismo.., estupidez..., religión...|"Y el orden de los factores no altera el producto.Estas son las bases de esta serie, decorada con un trío de bichejos estilo Hulk, aplastando todo, pero grises y humeantes, que nadie espere zombies porque este director haya realizado la de Tren a Busan, leñe !Tema monstruitos aparte, me recordó, aunque no tenga un carajo en lo que parecerse, a ""Death Note"", en la que deja al espectador el libre albedrío (nunca mejor dicho) de pensar lo que está bien o lo que está mal, si comienzan a morir, como sea, los delincuentes, en este caso en particular, pecadores, sin juicio ni defensa ""terrenal"", estaría bien o estaría mal?Aquí tenemos un caso parecido, supuestamente, por ""la manita de dios"", y no la de Maradona precisamente, pero..., y si no es el caso? Ahí está la base de la serie, de estos capítulos que enganchan, y sobre todo, del último, arrasador.Me vino a la mente una frase de una película de hace bastante años, con Antonio Banderas, creo que era ""Oro Negro"", que venía a ser algo parecido a ""Dios nos odia por lo que hacemos en su nombre"", y en este caso, se plantea ese dilema, que no hará gracia a muchísimas personas, pero personalmente, lo ví como un guantazo a la estupidez humana (por muy bonito que quede el tema de la esperanza ""post mortem"" y demás), y al borrerguismo ante oportunistas bocazas, ya sea por internet o sobre una tarima.No le he puesto un 8 o 9 porque a mitad de la serie me pareció algo alargada, aunque repito, el último capítulo es impresionante.He leído tonterías como que se compara con la del Calamar, pero como dijo alguien por ahí, solo se asemeja en ser coreana, no tiene nada, nada que ver, solo la calidad decente, en vez de ser una gilipollez de equívocos y un par de tías el lencería como las series que suelen ver las personas ""normales"", que odiarán esta serie, o ni la entenderán (bueno, yo suelo putear últimamente muchas pelis ""intensitas"", como Tenet o Annette, soy muy obtuso en ciertas ocasiones, jejeje).Buena fotografía, buenas interpretaciones (algo pasadas de rosca, habitual del estilo oriental), buena en todos los sentidos, pero no apta para cualquier espectador.Wolf."
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|8|El camino que lleva al infierno está empedrado de buenas intenciones|"Corea del Sur se va a convertir al paso al que va en el nuevo EEUU de las series y de las películas. Pues en los últimos años nos está sorprendiendo con estrenos muy interesantes, tales como, Kingdom, El juego del calamar y ahora Rumbo al infierno (las tres de Netflix).Rumbo al infierno es una propuesta muy interesante, que consiste en una mezcla entre una trama policial, mezclada con misterio y con elementos de corte sobrenatural y religiosos. Respecto a la cuestión religiosa, según el censo de 2015 en Corea del Sur (es lo más actualizado que hay) más de la mitad de los coreanos no tienen una afiliación con ninguna religión (56,9%), lo cual da mucho juego para una serie de estas características. El cristianismo de rama protestante sería la religión mayoritaria, seguida del budismo, después vendría el cristianismo de corte católico y luego ya religiones tales como el confucionismo, entre otras.Yeon Sang-ho es el director de la gran ""Tren a Busan"" y de la innecesaria ""Península"", en esta ocasión, nos ha traído una propuesta cuanto menos interesante, la premisa inicial consiste en que un ángel se aparece ante un pecador y le dice que en cinco días va a ir al infierno. Le llevan al inferno una serie de criaturas sobrenaturales (no sabría muy bien como calificarlas... yo los llamo ""ejecutores del infierno"") cuya misión consiste en llevar a estas personas al infierno por sus pecados y no hay posibilidad alguna de salvación para estas personas.La premisa es muy buena, así como una especie de secta llamada ""La nueva verdad"" que trata de capitalizar estos hechos y de otra organización aun mas extraña ""la punta de lanza"" que también esta metida de por medio, como una organización más beligerante, haciendo alarde de un fanatismo religioso que se irá extendiendo poco a poco. Todo esto con una investigación de por medio y con elementos sobrenaturales de fondo, para descubrir cuál es la verdad de estas extrañas muertes (no solo ocurre en Seul, Corea del Sur, también se da en otras partes del mundo).Tiene algún que otro agujero de guión que no se explica y te lo tienes que imaginar, pero quitando eso y que el CGI de los seres del averno es mejorable, por lo demás todo bien.Algo me dice que se va a repetir el fenómeno del juego del calamar de nuevo. Netflix cuando quiere puede y producciones cómo está lo demuestra."
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|10|Un culto en toda regla|"¡Qué barbaridad que buen gusto hay que tener para poner una media tan baja a esta magnífica obra de arte! Cuando la empecé a ver, no tenía ninguna expectativa, a pesar de que soy un gran fan del cine coreano. En el primer capítulo pensé: ""otra serie más"". Pero nunca me imaginé que la vería en tan solo dos noches, completamente atónito. No miento si digo que, hasta el momento, es la mejor serie coreana que he visto. Me ha encantado y en la zona de spoilers cuento por qué. Intentaré no hacer spoilers pero, aun así, los menciono ahí porque voy a hacer una reflexión y, si aún así quieres verla, te gustará pensarla tú mismo y sacar tus propias conclusiones. Luego vuelves y comparas tu idea con la mía."
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|5|«¿Cree de veras que se puede hacer justicia con las leyes creadas por el hombre?»|Como curiosidad, decir que «Rumbo al infierno» guarda un alto parecido con «Death Note». Hay similitudes en la concepción, tono, personajes y temas a tratar, como el concepto de justicia. De hecho, a «Rumbo al infierno» le pasa exactamente lo mismo que le pasa al anime: que tiene dos partes muy diferenciadas con distintos niveles de calidad. Curiosísimo.Cuesta imaginarse qué pasaría en el mundo si sucediera un fenómeno paranormal como este. Seguramente las interpretaciones serían múltiples y cada credo le daría su propia justificación. Así, ¿es creíble que una única persona en el mundo se haga con el monopolio de la verdad? Una persona que no es religioso, que no es nada. Jin-soo es un personaje buenísimo, eso sí, el mejor de la serie. Tiene el carisma de los personajes profundos y bien construidos, la mente de una gran personalidad. ¿Se puede hacer justicia en el mundo?, pregunta al policía Jin Kyeong. No, no se puede, pero es una de tantas limitaciones humanas.Jin-soo habla de Dios y pecado, pero ¿qué dios y qué pecado?, habría que preguntarse, porque no se explica. La serie parece recrear un remedo de cristianismo con una pseudo iglesia apoyada por grupos terroristas que funcionarían como alter ego de la inquisición. Esto, bueno, podría pasar, pero dudo mucho que dominaran medio mundo. Aquí se olvidan de la verdadera iglesia católica, que en algún lado tiene que estar, ¿no?; así como de otras religiones asiáticas, que algo tendrán que decir. Aun suponiendo que en el mundo que describe no existieran las religiones (que lo dudo, es mucho suponer), dentro de las que nacieran tendría que haber variantes y luchas internas. Por ejemplo, movimientos que afirmaran que no, que estas no son obras de Dios sino del Diablo. ¿Por qué no?Supongo que no porque al director de la serie no le interesa la reflexión, sino el panfleto ideológico, que es el siguiente: cualquier forma de religión es mala. Punto. Como es mala, todos sus actos se fundamentan en que genera mal, ya está, no hay que buscarle lógica, coherencia o sentido. Creer en dios es maldad pura, una aberración, pero ser agnóstico, ateo o laico es la bondad personificada. Porque sí. ¡Quién no va a estar de acuerdo!Los tres primeros episodios de «Rumbo al infierno» son altamente interesantes, a mí me han gustado bastante, con la investigación policial y el líder Jin-soo, que es la pieza fundamental de la historia. Por eso es una lástima que los tres últimos bajen tanto de nivel. Se destruye lo anterior con nuevos personajes que te son indiferentes y escenas imposibles donde ellos son incapaces de quitarse de encima a un tipo mientras ella puede con todos. Por favor... Tampoco dan explicaciones sobre los sucesos y, lo que es peor, no les importa, lo cual es un tanto irresponsable.Imagino que tal y como ha terminado, habrá segunda parte. A ver qué hacen con ella.
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|5|La nada nadea (Heidegger)|"Terminé la serie esperando ver como resolvían esa mezcla de mundo físico y mundo metafísico que se mezcla con el físico. Y la verdad es que o no he entendido el desenlace o quieren una segunda temporada para pensarlo. La serie parece dividida en dos partes de 3 capítulos con distintos personajes siendo menos mala la primera parte.Me recuerda a esas pretenciosas Westworld o Dave donde se mezcla un poco de metafísica, un poco de física cuántica, un poco de religión, se agita y se tiene una serie para mentes perezosas. En común tienen la forma de representar a los humanos como seres estúpidos, irracionales y crueles. Y es lo que tiene la forma de hacer series ahora, fundamentalmente las distribuidas en Netflix, que tiran del ""Libro de recetas para hacer series"" y les salen series vacías donde el apartado artístico más importante es el de efectos especiales.Netflix necesita una fábrica de series en cadena y la ha encontrado en Corea del Sur."
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|7|Los asiáticos son muy buenos|"En los medios se apresuraron a decir que sería el próximo éxito que igualaría o incluso desbancaría a ""El juego del calamar"". Siento decir que para mí no es el caso, diría que ""El Juego del calamar"" lo supera en prácticamente todo, tanto en trama y en puesta en escena, como en el carisma de los protagonistas, eso no quiere decir que ""Rumbo al infierno"" sea mala, no lo es, de hecho es muy buena, pero está peldaños por debajo.Lo que está claro es que los asiáticos son unos maestros cuando quieren, y su nivel es altísimo, en series y sobre todo en películas.El argumento es ultra intrigante, las actuaciones aunque no superan en carisma al increíble elenco de ""El juego del calamar"", si que hacen un trabajo excelente, los efectos especiales están por encima de la media y la violencia parece estar más presente.Aquí se hace más protagonista las críticas sociales y religiosas, más palpables y directas, no les hace falta irse con metáforas o segundos sentidos, van a piñón.Entretenidisima, siendo los tres primeros capítulos los más intrigantes y emocionantes, los siguientes tres pierden algo de fuelle en comparación, pero manteniendo el listón siempre alto.Hay actuaciones por parte de secundarios que ""chirrían"" un poco y algunas escenas son auténticamente insoportables, explico en spoiler.Recomendada, sin duda, pinta bien."
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|7|Coreano, japonés y mi vecino del quinto|"Ya le he dicho a mi sobrino, se está haciendo paisano, que el Juego del Calamar no tiene nada de original en su planteamiento de guion, es una idea que ya la hemos visto antes. ¿Importa eso? Nada en absoluto. Lo importante es cómo te lo cuentan. Pues bien, aquí pasa lo mismo, como en mucha fantasía, un suceso paranormal sirve para que su director (no te pierdas su ""Tren a Busan"" te gusten los zombies o no) construya una historia con más chicha de la que parece a simple vista. El fanatismo y la manipulación social planean sobre la trama de unos personajes que siempre resultan interesantes.Como te digo siempre, si te gusta la ciencia ficción o la fantasía, esta tienes que verla.PD: Otra cosa interesante que discuto con mi sobrino es eso que últimamente se oye sobre el cine coreano, como si acabaran el otro día de empezar a hacer películas de calidad en Corea, o cuando oyes lo mismo del cine japonés, como si Akira Kurosawa no fuese el maestro e inspirador de la obra de de John Ford, vamos, que el cine, las buenas historias, nacen del talento de saber contarlas, y este talento se difunde con más facilidad cuantos más medios hay al alcance. En un mundo donde todas las productoras de cine pertenecen a Walt Disney (salvo una), no está de más ningún medio. En realidad ya no discutimos tanto, mi sobrino y yo, digo, cuando pasan los años ya es imposible doblar en edad a alguien, es pura matemática, y solo queda aprender el uno del otro."
Rumbo al infierno (Serie de TV)|Serie de TV, Terror, Fantástico|6,0|4|Rumbo al cliffhanger|"Quien espere una serie de monstruos, algo de acción, terror o suspense, como se anunciaba y era mi caso, se va a llevar una gran decepción. ""Rumbo al infierno"" no va sobre unas extrañas criaturas que asesinan a la gente previo aviso de una especie de aparición fantasmal, sino sobre el efecto en la sociedad que produciría un fenómeno de esta magnitud. El derrotero se veía venir porque el punto de partida a lo ""Death Note"" (2006-2007), sí, es muy vistoso pero difícilmente tiene recorrido. Por eso no queda más remedio que dramatizar. Porque, esa es otra, tampoco no hay ningún resquicio para la duda. Los seres estos son reales, pese a que en mi casa se estuvo defendiendo hasta el final que todo era un montaje, que en realidad eran personas con algún tipo de tecnología avanzada. Que tal y como acaba la serie con ese cliffhanger tan brutal, hasta podría suceder, ojo.Sea como fuere, la ficción es entretenida, toca temas interesantes y cuenta con algún parlamento inteligente, me refiero en concreto al del líder de la secta. Sin embargo, en su contra hay que señalar que la segunda mitad de la serie, los últimos tres capítulos, son un poco pegote con escasa continuidad, el final no tiene sentido y por ahí aparece una badass ridícula reconvertida en ninja que me ha irritado bastante. Con todo, su peor error es que la situación que describe ""Rumbo al infierno"", el contexto social y político, no es creíble. Que la gente en un país moderno se adhiera así a una secta que se saca de la manga una explicación arbitraria del todo, que los gobiernos no hagan absolutamente nada, que se imponga así el terror o que se insista en que los creyentes son unos idiotas, fanáticos y violentos mientras que los ateos son siempre sensatos, humanitarios y bondadosos."
