resumen,oraciones_originales,palabras_clave,num_oraciones,id,genero,texto_original
"Una peli de negros para negros, con toda esa idiosincrasia al servicio de la causa negra donde el blanco es tonto y malo, y el negro listo y bueno. En fin, producto de consumo interno donde los actores no están mal (pero tampoco bien), la música aprueba (lo mejor), la dirección se defiende, y el guión es una bobada llena de clichés y situaciones idiotas que, para colmo de males, son exageradamente pretenciosas y están al servicio de la parroquia.Un entretenimiento auto-confinado a la ideología BLM con más flojera y falta de ideas interna de lo que pretende hacer ver, y que sobrevive a base de la personalidad del director, que es también el guionista y el músico.Amor y paz,ERC","['Una peli de negros para negros, con toda esa idiosincrasia al servicio de la causa negra donde el blanco es tonto y malo, y el negro listo y bueno.', 'En fin, producto de consumo interno donde los actores no están mal (pero tampoco bien), la música aprueba (lo mejor), la dirección se defiende, y el guión es una bobada llena de clichés y situaciones idiotas que, para colmo de males, son exageradamente pretenciosas y están al servicio de la parroquia.Un entretenimiento auto-confinado a la ideología BLM con más flojera y falta de ideas interna de lo que pretende hacer ver, y que sobrevive a base de la personalidad del director, que es también el guionista y el músico.Amor y paz,ERC']",[],2,9585,Drama,"Una peli de negros para negros, con toda esa idiosincrasia al servicio de la causa negra donde el blanco es tonto y malo, y el negro listo y bueno. En fin, producto de consumo interno donde los actore..."
"En plena polémica sobre la serie de Ana Bolena me he metido entre pecho y espalda este western cuyos protagonistas son en su totalidad actores negros y me ha parecido un desfase de lo más entretenido.Efectos de camara y fantasmadas rollo videoclip que cuadran perfectamente dentro del género, una banda sonora contemporánea (soul, funk, R&B y hip hop) que lejos de descuadrar queda curiosamente redonda, brillantes coreografías en las escenas de acción (que las hay y en abundancia), buenas interpretaciones con algunos personajes excelentemente trabajados (excepto con el rol de Zazie Beetz, muy planito su trabajo), una dirección que bebe de Tarantino y Ritchie y un desenlace que trae directamente a la cabeza a Sergio Leone...Es posible que el guión peque de enrevesado en ocasiones, se han complicado demasiado en determinadas partes pero no es óbice para que el ritmo de la película decaigaEn definitiva, que si tus prejuicios con esta absoluta blaxploitation del siglo XXI no te dejan disfrutar de este artefacto el problema lo tienes tú y ya sabes como se llama.","['En plena polémica sobre la serie de Ana Bolena me he metido entre pecho y espalda este western cuyos protagonistas son en su totalidad actores negros y me ha parecido un desfase de lo más entretenido.Efectos de camara y fantasmadas rollo videoclip que cuadran perfectamente dentro del género, una banda sonora contemporánea (soul, funk, R&B y hip hop) que lejos de descuadrar queda curiosamente redonda, brillantes coreografías en las escenas de acción (que las hay y en abundancia), buenas interpretaciones con algunos personajes excelentemente trabajados (excepto con el rol de Zazie Beetz, muy planito su trabajo), una dirección que bebe de Tarantino y Ritchie y un desenlace que trae directamente a la cabeza a Sergio Leone...Es posible que el guión peque de enrevesado en ocasiones, se han complicado demasiado en determinadas partes pero no es óbice para que el ritmo de la película decaigaEn definitiva, que si tus prejuicios con esta absoluta blaxploitation del siglo XXI no te dejan disfrutar de este artefacto el problema lo tienes tú y ya sabes como se llama.']",[],1,9586,Drama,En plena polémica sobre la serie de Ana Bolena me he metido entre pecho y espalda este western cuyos protagonistas son en su totalidad actores negros y me ha parecido un desfase de lo más entretenido....
"Bajo mi criterio el cine western debe mantenerse fiel a unos estandares que en este film se pierden por completo. La  película parece una comedia floja con bajo presupuesto en ropa, los chistes no sacan risas y muchas veces bromas caen sin sentido en mitad de dialogos entre poco y nada elaborados, esperaba muchísimo mas.Hay una gran diferencia entre un personaje que es pistolero y otro que es vaquero, unos vaqueros demostrarán actitud, presencia, son rígidos e inflexibles, firmes con su estilo de vida. En esta película no comprendes si quieren satirizar esta figura o si simplemente quieren ridiculizar la figura del western, algo que me parece una falta de respeto total por el género.Ni contamos con música épica, falta mucha lectura de la fórmula cinematográfica para que esta película tenga algo encantador o atrayente, ha sido realmente floja. Incluso Idris Elba pasa desapercibido cuando normalmente es la figura mas atractiva de la pantalla en sus apariciones.","['Bajo mi criterio el cine western debe mantenerse fiel a unos estandares que en este film se pierden por completo.', 'La  película parece una comedia floja con bajo presupuesto en ropa, los chistes no sacan risas y muchas veces bromas caen sin sentido en mitad de dialogos entre poco y nada elaborados, esperaba muchísimo mas.Hay una gran diferencia entre un personaje que es pistolero y otro que es vaquero, unos vaqueros demostrarán actitud, presencia, son rígidos e inflexibles, firmes con su estilo de vida.', 'En esta película no comprendes si quieren satirizar esta figura o si simplemente quieren ridiculizar la figura del western, algo que me parece una falta de respeto total por el género.Ni contamos con música épica, falta mucha lectura de la fórmula cinematográfica para que esta película tenga algo encantador o atrayente, ha sido realmente floja.', 'Incluso Idris Elba pasa desapercibido cuando normalmente es la figura mas atractiva de la pantalla en sus apariciones.']",[],4,9587,Drama,"Bajo mi criterio el cine western debe mantenerse fiel a unos estandares que en este film se pierden por completo. La  película parece una comedia floja con bajo presupuesto en ropa, los chistes no sac..."
"Una cosa es homenajear o mostrar admiración por un autor o autores, pero esto... desde la estética a la música e incluso alguna de las tomas, es tan Tarantino que casi se le podría acusar de plagio. Dicho esto: El reparto es genial, las actuaciones son para quitarse el sombrero y la historia engancha. Como por ejemplo: ¿Cómo explicar que uno o varios de los personajes tengan una puntería impresionante y cuando toca disparar a otro cierto personaje no atinen ni a la de 5 disparos? Estas cosas funcionaban bien hace 30 años, pero a día de hoy, al menos a mi, me sacan de la historia (aunque provocan risa).Lo peor es que podria haber sido mucho mejor western, pero se queda a medio camino entre querer ser algo y querer parecerse a algo.","['Es casi cómico.', 'Una cosa es homenajear o mostrar admiración por un autor o autores, pero esto... desde la estética a la música e incluso alguna de las tomas, es tan Tarantino que casi se le podría acusar de plagio.', 'Dicho esto: El reparto es genial, las actuaciones son para quitarse el sombrero y la historia engancha.', 'Aunque peca de no saber resolver situaciones.', 'Como por ejemplo: ¿Cómo explicar que uno o varios de los personajes tengan una puntería impresionante y cuando toca disparar a otro cierto personaje no atinen ni a la de 5 disparos?', 'Estas cosas funcionaban bien hace 30 años, pero a día de hoy, al menos a mi, me sacan de la historia (aunque provocan risa).Lo peor es que podria haber sido mucho mejor western, pero se queda a medio camino entre querer ser algo y querer parecerse a algo.', 'Mucho estilo y poco fondo.']","['casi', 'podria', 'historia', 'aunque', 'querer', 'comico', 'cosa', 'homenajear', 'mostrar', 'admiracion']",4,9588,Drama,"Es casi cómico. Una cosa es homenajear o mostrar admiración por un autor o autores, pero esto... desde la estética a la música e incluso alguna de las tomas, es tan Tarantino que casi se le podría acu..."
"Después de la que está cayendo con esto de la Xenofobia, quitando de los videoclubes virtuales ""Cenicienta"" por el beso de un Príncipe a una mujer dormida... después de quitar ""Lo que el viento se llevó"" por que se veía como estaban las personas de color viviendo en las haciendas de los terratenientes de aquella época de la vida americana, me hacen un Western de ""negros"", donde todo es color menos el único pueblo de ""blancos"" donde todo está pintado de blanco cal, me parece un pequeño insulto al resto de las personas que debemos de aguantar la palabra Xenofobo, simplemente por llamar a las cosas por su adjetivo calificativo y no despectivo. La película es pasable a discreta, música pegadiza copia de western tipo Quentin","['Después de la que está cayendo con esto de la Xenofobia, quitando de los videoclubes virtuales ""Cenicienta"" por el beso de un Príncipe a una mujer dormida... después de quitar ""Lo que el viento se llevó"" por que se veía como estaban las personas de color viviendo en las haciendas de los terratenientes de aquella época de la vida americana, me hacen un Western de ""negros"", donde todo es color menos el único pueblo de ""blancos"" donde todo está pintado de blanco cal, me parece un pequeño insulto al resto de las personas que debemos de aguantar la palabra Xenofobo, simplemente por llamar a las cosas por su adjetivo calificativo y no despectivo.', 'La película es pasable a discreta, música pegadiza copia de western tipo Quentin']",[],2,9589,Drama,"Después de la que está cayendo con esto de la Xenofobia, quitando de los videoclubes virtuales ""Cenicienta"" por el beso de un Príncipe a una mujer dormida... después de quitar ""Lo que el viento se lle..."
"Un muy disfrutable estreno del género western, muy bien filmada, con un fantástico elenco que lleva todo el film adelante por buen puerto.El guión tiene buen balance entre lo serio y divertido.Muy buena la banda sonora (aunque en sí no combina con la época, no distrae, funciona en la narración) y los escenarios bien elegidos, muy aprovechados, especialmente los que son en lugares naturales, nada de pantalla verde.Pero si tiene unos problemitas:Primero, que no cuenta nada nuevo, es otra de esas historias de venganzas. Nada despreciable, pero sí es predecible.Segundo, hay un bajón en la mitad de la historia, cosa contraria al comienzo y el final, no es muy entretenida, queda como estática.Y tercero, es un film que acude e imita mucho a Tarantino, algunos movimientos de cámara son iguales, los personajes hacen monólogos, el tipo de música, hay violencia… cosa que comprendo debido en parte a que es una ópera prima de alguien que viene de hacer un mediometraje (también del mismo género) y un videoclip (cosa que se nota)... si quitas el fanatismo de lado, la recomendación es más que asegurada, y lo dice alguien que no es un gran fan del género.El forajido Nat Love descubre que su enemigo, Rufus Buck ha salido de prisión, por lo que reúne a su banda para perseguir a Rufus y buscar venganza.","['Un muy disfrutable estreno del género western, muy bien filmada, con un fantástico elenco que lleva todo el film adelante por buen puerto.El guión tiene buen balance entre lo serio y divertido.Muy buena la banda sonora (aunque en sí no combina con la época, no distrae, funciona en la narración) y los escenarios bien elegidos, muy aprovechados, especialmente los que son en lugares naturales, nada de pantalla verde.Pero si tiene unos problemitas:Primero, que no cuenta nada nuevo, es otra de esas historias de venganzas.', 'Nada despreciable, pero sí es predecible.Segundo, hay un bajón en la mitad de la historia, cosa contraria al comienzo y el final, no es muy entretenida, queda como estática.Y tercero, es un film que acude e imita mucho a Tarantino, algunos movimientos de cámara son iguales, los personajes hacen monólogos, el tipo de música, hay violencia… cosa que comprendo debido en parte a que es una ópera prima de alguien que viene de hacer un mediometraje (también del mismo género) y un videoclip (cosa que se nota)... si quitas el fanatismo de lado, la recomendación es más que asegurada, y lo dice alguien que no es un gran fan del género.El forajido Nat Love descubre que su enemigo, Rufus Buck ha salido de prisión, por lo que reúne a su banda para perseguir a Rufus y buscar venganza.']",[],2,9590,Drama,"Un muy disfrutable estreno del género western, muy bien filmada, con un fantástico elenco que lleva todo el film adelante por buen puerto.El guión tiene buen balance entre lo serio y divertido.Muy bue..."
"Western de Netflix dirigido por Jeymes Samuel que nos cuenta la historia de Nat Love (Jonathan Majors), un foragido que se ha ganado una merecida fama por robar a los atracadores de bancos, todo cambia con la salida de prisión de Rufus Buck (Idris Elba), un peligroso criminal con el que Nat Love tiene cuentas pendientes. La película es un western exagerado y violento que intenta reformular todos los tópicos del género influenciado sobre todo por la película de Tarantino ""Django desencadenado"", todo lo que vamos viendo nos recuerda a la obra maestra rodada por Tarantino, desde la música pasando por los múltiples monólogos, la puesta en escena y muy especialmente la crudeza con la que se nos muestra la excesiva violencia.El gran problema de ""Mas dura será la caída"" está seguramente en el desarrollo de la trama porqué tras un interesante inicio la película acaba convirtiéndose en una secuencia de escenas repetidas que termina aburriendo al espectador. Lo más destacable de este esperado western es sin duda el espectacular reparto elegido entre los que destacan a parte de los dos protagonistas Zazie Beetz, Regina King, Lakeith Stanfield o Delroy Lindo.En resumen, western salvaje que no acaba de funcionar del todo, puestos a querer homenajear tanto a Tarantino podrían haberle propuesto que la dirigiese él, seguro que el resultado habría sido otro.","['Western de Netflix dirigido por Jeymes Samuel que nos cuenta la historia de Nat Love (Jonathan Majors), un foragido que se ha ganado una merecida fama por robar a los atracadores de bancos, todo cambia con la salida de prisión de Rufus Buck (Idris Elba), un peligroso criminal con el que Nat Love tiene cuentas pendientes.', 'La película es un western exagerado y violento que intenta reformular todos los tópicos del género influenciado sobre todo por la película de Tarantino ""Django desencadenado"", todo lo que vamos viendo nos recuerda a la obra maestra rodada por Tarantino, desde la música pasando por los múltiples monólogos, la puesta en escena y muy especialmente la crudeza con la que se nos muestra la excesiva violencia.El gran problema de ""Mas dura será la caída"" está seguramente en el desarrollo de la trama porqué tras un interesante inicio la película acaba convirtiéndose en una secuencia de escenas repetidas que termina aburriendo al espectador.', 'Lo más destacable de este esperado western es sin duda el espectacular reparto elegido entre los que destacan a parte de los dos protagonistas Zazie Beetz, Regina King, Lakeith Stanfield o Delroy Lindo.En resumen, western salvaje que no acaba de funcionar del todo, puestos a querer homenajear tanto a Tarantino podrían haberle propuesto que la dirigiese él, seguro que el resultado habría sido otro.']",[],3,9591,Drama,"Western de Netflix dirigido por Jeymes Samuel que nos cuenta la historia de Nat Love (Jonathan Majors), un foragido que se ha ganado una merecida fama por robar a los atracadores de bancos, todo cambi..."
"Resulta curioso ver un western donde todos los habitantes de todos los pueblos son negros. Hasta ellos mismos hacen la gracia de poner un único pueblo vecino ""blanco"", donde absolutamente todo es blanco.Aparte de eso, la película se deja ver. Tiene una buena historia, que estropean (para mi gusto) a mitad del metraje por querer hacer una ""machada"", pero en líneas generales es entretenida y es un buen western. Y hay que felicitar al director, porque algunos planos son magníficos.","['Resulta curioso ver un western donde todos los habitantes de todos los pueblos son negros.', 'Hasta ellos mismos hacen la gracia de poner un único pueblo vecino ""blanco"", donde absolutamente todo es blanco.Aparte de eso, la película se deja ver.', 'Tiene una buena historia, que estropean (para mi gusto) a mitad del metraje por querer hacer una ""machada"", pero en líneas generales es entretenida y es un buen western.', 'Y hay que felicitar al director, porque algunos planos son magníficos.']",[],4,9592,Drama,"Resulta curioso ver un western donde todos los habitantes de todos los pueblos son negros. Hasta ellos mismos hacen la gracia de poner un único pueblo vecino ""blanco"", donde absolutamente todo es blan..."
"Hoy distraerse de su legado y el de su fiel acolito Tarantino para crear westerns es tarea difícil, muy difícil.Esta historia que nos ocupa hoy no es la excepción. si esa...en la que Lee Van Cleef mata al padre al hijo y al espíritu santo.Alabanzas digo porque esta película está llena de genuflexión al género, pero en su camino de loas olvida muchas cosas.Los realizadores se preocuparon mas por el decorado que parece en todo momento el barrio hermoso y resplandeciente donde vive barbie. Pero si tu guion viene de los albores del espagueti western al que quieres rendir pleitesía entonces es un despropósito pintar chulamente el salón del pueblo donde borrachos y pendencieros sudorosos se muelen a golpes.¿quisieron hacer algo distinto agregándole colorido a la madera y a los trapos? Y hasta ahí llegamos, con una historia para la cual no es dura la caída... que tanto puedes lastimarte si caes de un tobogán que no se eleva nunca.A un costado viendo pasar el desfile anodino, don Sergio tiene una pata de pollo en la mano, y se la come con expresión aburrida.","['Don Sergio Leone construía toboganes gigantescos.', 'Luego te subía para lanzarte al vacío.', 'Un vacío lleno de emociones, de música, de danza y muerte coreografiada.', 'Hoy distraerse de su legado y el de su fiel acolito Tarantino para crear westerns es tarea difícil, muy difícil.Esta historia que nos ocupa hoy no es la excepción.', 'Desde el primer toque de imagen ya caen las alabanzas.', 'Una familia en el sagrado momento del almuerzo es interrumpida por un forajido con oscuras intensiones.', '¿Les suena conocido?', 'seguro que, si.', '¿Recuerdan la escena inicial de ""Il buono, il brutto, il cattivo""?', 'si esa...en la que Lee Van Cleef mata al padre al hijo y al espíritu santo.Alabanzas digo porque esta película está llena de genuflexión al género, pero en su camino de loas olvida muchas cosas.Los realizadores se preocuparon mas por el decorado que parece en todo momento el barrio hermoso y resplandeciente donde vive barbie.', 'Es cierto el escenario es importante.', 'Pero si tu guion viene de los albores del espagueti western al que quieres rendir pleitesía entonces es un despropósito pintar chulamente el salón del pueblo donde borrachos y pendencieros sudorosos se muelen a golpes.¿quisieron hacer algo distinto agregándole colorido a la madera y a los trapos?', 'Puede ser… pero lo bello no va con este género de gente sucia y descolorida.', 'Son como el agua y el aceite.Entonces los muñecos del film se mueven en esa pasarela de poses pegados todos con extracto de tomate, que al salpicar parece sangre.', 'Parece.', 'Y hasta ahí llegamos, con una historia para la cual no es dura la caída... que tanto puedes lastimarte si caes de un tobogán que no se eleva nunca.A un costado viendo pasar el desfile anodino, don Sergio tiene una pata de pollo en la mano, y se la come con expresión aburrida.', 'A su lado Quentin snifa la última raya y promete ir a dormir temprano hoy.']","['hoy', 'parece', 'don', 'sergio', 'vacio', 'dificil', 'historia', 'alabanzas', 'momento', 'genero']",4,9593,Drama,"Don Sergio Leone construía toboganes gigantescos. Luego te subía para lanzarte al vacío. Un vacío lleno de emociones, de música, de danza y muerte coreografiada. Hoy distraerse de su legado y el de su..."
"La molonidad hecha película. Todos los actores están genial. La edición y fotografía son fantásticas. Cierto es que tiene un sabor muy Tarantino, pero esta si es una historia de verdad sobre las personas negras en el Oeste Americano (al menos más de lo que Django pretendía serlo).","['La molonidad hecha película.', 'Todos los actores están genial.', 'La edición y fotografía son fantásticas.', 'Cierto es que tiene un sabor muy Tarantino, pero esta si es una historia de verdad sobre las personas negras en el Oeste Americano (al menos más de lo que Django pretendía serlo).', 'Deseando que tenga una secuela.']","['molonidad', 'hecha', 'pelicula', 'actores', 'estan', 'genial', 'edicion', 'fotografia', 'fantasticas', 'cierto']",4,9594,Drama,"La molonidad hecha película. Todos los actores están genial. La edición y fotografía son fantásticas. Cierto es que tiene un sabor muy Tarantino, pero esta si es una historia de verdad sobre las perso..."
"Y ya les aviso que no es de Western (porque nadie en una película seria de Western haría un musical con POP de estas épocas en un bar).Desde el punto de vista histórico no tiene nada que ver con la realidad del viejo Oeste, cuando los afroamericanos eran solo esclavos. Por otro lado el ""chico"" que es seguridad en el bar, no es un chico sino una chica. Otra falacia histórica.Estamos ante lo que se llama la deconstrucción de la historia, la verdad no se con que fin ni me interesa.Podía como siempre haber sido bueno, pero lo arruinan, a pesar de que uno no espera nada de Netflix igual parece gustarle auto boicotear sus propias producciones.Los muchachos de la banda de forajidos hablan como Gangster de L.A. hacen chiste pésimos... la música no coincide con la época y el intento por copiar a Tarantino es un fracaso total.Como lo dije anteriormente es inmirable... no pude pasar de la parte donde el protagonista conoce a la dama en el bar.","['Como es habitual, Netflix sigue sacando producciones asquerosas y sin sentido.', 'Esta película es una de ellas.', 'Y ya les aviso que no es de Western (porque nadie en una película seria de Western haría un musical con POP de estas épocas en un bar).Desde el punto de vista histórico no tiene nada que ver con la realidad del viejo Oeste, cuando los afroamericanos eran solo esclavos.', 'Por otro lado el ""chico"" que es seguridad en el bar, no es un chico sino una chica.', 'Otra falacia histórica.Estamos ante lo que se llama la deconstrucción de la historia, la verdad no se con que fin ni me interesa.Podía como siempre haber sido bueno, pero lo arruinan, a pesar de que uno no espera nada de Netflix igual parece gustarle auto boicotear sus propias producciones.Los muchachos de la banda de forajidos hablan como Gangster de L.A.', 'hacen chiste pésimos... la música no coincide con la época y el intento por copiar a Tarantino es un fracaso total.Como lo dije anteriormente es inmirable... no pude pasar de la parte donde el protagonista conoce a la dama en el bar.', 'No pude... trate de mirarla, pero es un asco.']","['bar', 'netflix', 'producciones', 'pelicula', 'western', 'chico', 'pude', 'habitual', 'sigue', 'sacando']",4,9595,Drama,"Como es habitual, Netflix sigue sacando producciones asquerosas y sin sentido. Esta película es una de ellas. Y ya les aviso que no es de Western (porque nadie en una película seria de Western haría u..."
"Por eso, pese a que una mirada superficial no tardará en vincularlo a Tarantino, hay en él mucho más de la irreverente subversión de Leone, de la profundidad de Wellmann, del laconismo de Ford, de la gracia de Wyler. Y al mismo tiempo filma, narra y musicaliza con pulso original.Hace falta soltar amarras para ver este trabajo. El espectador debe palpar (no sólo escuchar o decir) que elegancias, groserías, o salvajadas nada tienen que ver con el color.La historia tiene el esquema de un western clásico, pero su forma y sobre todo su final, no lo tienen. Por el contrario, la pesadilla apenas puede comenzar al salir a la luz aquello que era mejor dejar oculto.Pese a sus múltiples homenajes, a la agradecida herencia puesta en acto, siento que este filme no se compara a ningún otro.","['Samuels ha estudiado minuciosamente el western.', 'Conoce bien las hazañas de los maestros del pasado.', 'Por eso, pese a que una mirada superficial no tardará en vincularlo a Tarantino, hay en él mucho más de la irreverente subversión de Leone, de la profundidad de Wellmann, del laconismo de Ford, de la gracia de Wyler.', 'Y al mismo tiempo filma, narra y musicaliza con pulso original.Hace falta soltar amarras para ver este trabajo.', 'Dejarse imbuir por una revisión del género, que homenajea sin copiar.', 'Su banda de sonido es única.', 'No teme a la épica, ni al raegge, ni al blues, ni al spiritual.', 'Narra con el filme, lo canta, lo susurra.El ojo del narrador sitúa al negro en su cosmovisión del mundo e invita al blanco a verlo como él.', 'Se aleja de la prebenda de que todos somos iguales.', 'Samule hace algo más.', 'Arroja al espectador a una mirada subjetiva de negro.', 'El espectador debe palpar (no sólo escuchar o decir) que elegancias, groserías, o salvajadas nada tienen que ver con el color.La historia tiene el esquema de un western clásico, pero su forma y sobre todo su final, no lo tienen.', 'Con una vaga referencia a cierta ópera de Verdi, los hechos conducen a que no haya buenos ni malos, ni el duelo final sea un descanso catártico.', 'Por el contrario, la pesadilla apenas puede comenzar al salir a la luz aquello que era mejor dejar oculto.Pese a sus múltiples homenajes, a la agradecida herencia puesta en acto, siento que este filme no se compara a ningún otro.']","['western', 'pese', 'mirada', 'mas', 'narra', 'hace', 'ver', 'filme', 'negro', 'espectador']",4,9596,Drama,"Samuels ha estudiado minuciosamente el western. Conoce bien las hazañas de los maestros del pasado. Por eso, pese a que una mirada superficial no tardará en vincularlo a Tarantino, hay en él mucho más..."
"*La realidad plegada a la ficciónLos aficionados a la historia del western esbozarán una sonrisa con los nombres de personajes que son tomados de personas reales que vivieron y murieron en el Viejo Oeste, incluidos Nat Love, Bass Reeves, Stagecoach Mary, Jim Beckwourth y Cherokee Bill. Tienen tanta relación con la realidad como los eventos de un western de paisajes oníricos como El bueno, el feo y el malo, Rápida y mortal o Los justicieros del oeste, tres de las muchas referencias utilizadas; o una película de gánsters como Dillinger o Los intocables de Elliot Ness, cuyos principales acontecimientos resultan tan ridículos analizados bajo la óptica de lo verosímil que bien podrían haber tenido lugar en otro planeta o en una dimensión alternativa.Pero esta es una característica de Más dura será la caída (The Harder They Fall), no un error. Siguiendo los consejos de Hitchcock se aleja de lo real y lo verosímil para centrarse en la ficción como núcleo vertebrador.Por otro lado, lo que comienza como una gran broma, llega un punto en que borra esa sonrisa arrogante de su rostro, abraza los aspectos melodramáticos de su historia central y se convierte  también en un romance, una tragedia familiar y una cuasi historia mitológica sobre cómo la violencia engendra más violencia. Una pelea a muerte entre dos personajes en un granero es precedida por un paseo entre telas teñidas de vivos colores que cuelgan de tendederos, creando imágenes dignas de cuadros impresionistas.Samuel y el también guionista Boaz Yakin, Titanes: Hicieron historia, construyen la primera parte de la película con narrativas paralelas, siguiendo a cada una de las bandas criminales.","['*Amplitud de campoMás dura será la caída (The Harder They Fall) es un un goce sangriento, un western repleto de personajes memorables interpretados por un reparto a la altura.', 'Cada escena y momento escenificados con una belleza voluptuosa y pura energía cinética.', 'Jeymes Samuel, que ha escrito, dirigido y compuesto la música de la película, no sólo ha estudiado las obras de los directores a los que emula, sino que comprende lo que estaban haciendo con la imagen y el sonido.', 'No se trata de otra película homenaje más de la que ir sacando una lista de referencias.Es una pena que esta película de Netflix probablemente se vea en dispositivos móviles, portátiles y tablets, cuando se concibió claramente para exhibirse en salas de cine.', 'Samuel usa planos muy amplios para encuadrar tomas que contienen mucho espacio vacío.', 'En esa amplitud encontramos capas de información en las que poder enfocarse para apreciar pequeños detalles visuales.', 'Regala a sus actores momentos preciosos en los que sus personajes pueden escuchar, mirar en silencio.', 'unos a otros, y reflexionan sobre su próximo movimiento.', 'Todo ello, mientras soportan las miradas asesinas de enemigos armados hasta los dientes.', '*La realidad plegada a la ficciónLos aficionados a la historia del western esbozarán una sonrisa con los nombres de personajes que son tomados de personas reales que vivieron y murieron en el Viejo Oeste, incluidos Nat Love, Bass Reeves, Stagecoach Mary, Jim Beckwourth y Cherokee Bill.', 'Sin embargo los eventos en los que participan son una maravillosa y alocada ficción.', 'Tienen tanta relación con la realidad como los eventos de un western de paisajes oníricos como El bueno, el feo y el malo, Rápida y mortal o Los justicieros del oeste, tres de las muchas referencias utilizadas; o una película de gánsters como Dillinger o Los intocables de Elliot Ness, cuyos principales acontecimientos resultan tan ridículos analizados bajo la óptica de lo verosímil que bien podrían haber tenido lugar en otro planeta o en una dimensión alternativa.Pero esta es una característica de Más dura será la caída (The Harder They Fall), no un error.', 'El cineasta apuesta por transmitir una sensación de pesadilla, sueño operístico, creando, como Leone antes que él, una versión paralela y alternativa del oeste americano en la que los disparos de pistola reverberan como cañones, el fuego y los tiroteos son tan acrobáticos que parecen una extensión de las artes marciales.', 'Siguiendo los consejos de Hitchcock se aleja de lo real y lo verosímil para centrarse en la ficción como núcleo vertebrador.Por otro lado, lo que comienza como una gran broma, llega un punto en que borra esa sonrisa arrogante de su rostro, abraza los aspectos melodramáticos de su historia central y se convierte  también en un romance, una tragedia familiar y una cuasi historia mitológica sobre cómo la violencia engendra más violencia.', 'La crudeza de los actos violentos se ve reflejada ya sea en un salón, en calles polvorientas o en la privacidad de un hogar familiar.', '*Excelencia en la interpretaciónJonathan Majors, que pareció surgir de la nada hace unos años para convertirse en un actor protagonista destacado, interpreta a Nat Love.', 'Al que vemos representado por primera vez en un flashback durísimo, como un niño aterrorizado cuya madre y padre son asesinados por el forajido Rufus Buck, Idris Elba.', 'Como regalo de despedida Buck marcará para siempre al niño.', 'Señala al protagonista de la película de forma tan significativa como la cicatriz vertical en el rostro del forajido Josey Wales.', 'De adulto, Nat se convierte en un temido pistolero y forajido, envuelto en una combinación de aventura y misión de venganza contra el hombre que mató a sus progenitores.La banda de Rufus incluye a Regina King, Trudy y LaKeith Stanfield, Cherokee Bill.', 'Respaldando a Nat, tenemos a Zazie Beetz, Stagecoach Mary; Danielle Deadwyler como Cuffee, una suerte de trasunto de Calamity Jane; RJ Cyler como Beckwourth; y el experto en rifles Bill Pickett, Edi Gathegi.', '*Espectáculo visualDurante el metraje nos encontramos duelos, tiroteos masivos, acrobacias a caballo, persecuciones, un robo de trenes, asaltos a bancos y un par de peleas cuerpo a cuerpo con puños, pies y armas improvisadas.', 'También hay números musicales y grandes decorados pintados en tonos variados y vibrantes, con tantos toques modernos que a veces parece que estamos recorriendo una museo de arte contemporáneo.', 'Una pelea a muerte entre dos personajes en un granero es precedida por un paseo entre telas teñidas de vivos colores que cuelgan de tendederos, creando imágenes dignas de cuadros impresionistas.Samuel y el también guionista Boaz Yakin, Titanes: Hicieron historia, construyen la primera parte de la película con narrativas paralelas, siguiendo a cada una de las bandas criminales.', 'Al comienzo de la historia, Rufus está cumpliendo condena en la prisión federal.', 'Se necesita un actor excepcional para justificar el desarrollo creado para Rufus.', 'Un rostro que no es mostrado en su primera escena y durante veinte minutos desaparece por completo.', 'Cuando entra en plano de nuevo, asistimos a una tensa escena que podría formar parte de una película de terror.', 'Elba hace que la espera valga la pena, imbuyendo su carácter cínico y seguro, sumando una melancolía que recuerda a El Indio, el villano interpretado por Gian Maria Volontè en La muerte tenía un precio.Complejidad con apariencia ligeraLa historia llena la pantalla con personajes cuya excentricidad, frialdad y psicología estratificada se transmite, en unos pocos detalles.', 'Aunque las simpatías de Más dura será la caída parecen estar con Nat, un niño traumatizado que impone su voluntad sobre un universo injusto.....................Escrito por  Juan Avilés Torres']","['pelicula', 'historia', 'personajes', 'nat', 'mas', 'rufus', 'dura', 'sera', 'caida', 'western']",4,9597,Drama,"*Amplitud de campoMás dura será la caída (The Harder They Fall) es un un goce sangriento, un western repleto de personajes memorables interpretados por un reparto a la altura. Cada escena y momento es..."
